,Power Setpoint (kW),Dwell Time (s),BeadNumber,mean_value,mean_MovAvgValue,skew_value,skew_MovAvgValue,std_value,std_MovAvgValue
176,2.1,0,17,154.93818181818182,155.0101902587519,0.3790941437906494,0.3113726649468024,11.655006424764938,4.632543428347036
177,2.1,0,18,153.92297297297299,154.0056862745098,0.10272737870355875,-0.04690380477275232,10.928076844515152,4.287423724222725
178,2.1,0,19,153.53363228699553,153.67626126126126,0.1158343972113279,0.15794701125831487,11.94282885548417,4.758225669742231
179,2.1,0,20,153.77767857142857,153.87378923766818,0.34138753893020135,-0.032035159813766166,11.602359508147904,4.268314657325261
180,2.1,15,1,164.72105263157894,164.64771634615383,0.2417958440225995,-1.4633628752388412,12.52897552606731,4.355558698878636
181,2.1,15,2,161.0497737556561,161.0644621212121,0.2782659480743633,0.08132854333663533,17.910016558629945,5.726716875804675
182,2.1,15,3,160.48372093023255,160.51048513302032,-0.2613616339430329,-1.0535298957459054,16.491526147937652,8.97355797700558
183,2.1,15,4,162.71772727272727,162.73377473363777,-0.059820450773445624,0.058097797091748414,15.388663452283788,4.9807343470693395
184,2.1,15,5,165.4388127853881,165.33959293394776,0.04856929318161177,-0.22598311866849197,14.455883550522183,5.325223869469752
185,2.1,15,6,164.34910714285712,164.36562032884902,-0.03954559136960263,-0.6200213520565605,14.173729856086288,4.769514993646635
186,2.1,15,7,162.50765765765763,162.46350678733032,0.2607904233374116,-0.1617818761521202,14.277304868483082,5.92507146379603
187,2.1,15,8,162.79857819905214,162.9670873015873,0.006238245611954008,-0.3409316350556448,14.724403063890346,4.623685234368272
188,2.1,15,9,162.84660633484162,162.8659393939394,-0.10839945111311577,-0.03614292521225522,13.794855753101185,6.119130480717362
189,2.1,15,10,163.9760180995475,163.70710606060607,0.08976201446682332,-1.9451738820677473,14.366375340914454,5.352245564367565
190,2.1,15,11,161.84794520547945,162.12087155963303,0.4162947859810874,0.5028676473764403,15.975291497152785,5.943776334710735
191,2.1,15,12,160.00316742081446,160.13666666666666,-0.0015626016585671757,0.11132983699119303,13.440952986844724,5.1292564609019795
192,2.1,15,13,159.81267605633803,160.0825235849057,0.17405644067914502,-0.016118137908890023,15.026529334569537,6.214608626976184
193,2.1,15,14,159.9547169811321,160.0542180094787,0.44067948085210135,0.7668239255373734,15.240769917954692,5.962505160169659
194,2.1,15,15,160.40178571428572,160.664932735426,-0.06932150445628489,-0.4240343619581785,13.401950745784761,5.023272830325624
195,2.1,15,16,157.95855855855856,157.8900980392157,0.22156078062013276,0.46657111480087504,13.290757980137956,5.266992529518257
196,2.1,15,17,155.9941176470588,155.9636590909091,0.31894039287737336,-0.22066046564887562,12.639074037023793,5.709850048583961
197,2.1,15,18,156.09099099099097,156.02866515837104,0.3428222594562722,0.33209138935842014,12.279468568906394,4.118847387744914
198,2.1,15,19,155.39774774774776,155.30684766214176,0.24702895741802092,-0.872076035311621,12.033348998390943,4.764544120287107
199,2.1,15,20,155.36486486486487,155.3348190045249,0.2519098221392125,0.26955206366347706,12.481255800669512,3.6812312618817336
200,2.1,30,1,176.36497695852532,176.5005787037037,0.1862944324312755,-1.0786011136268294,15.02240823534234,4.55965957487378
201,2.1,30,2,172.14727272727274,171.9552283105023,0.09104308655807232,-1.8982173225449133,23.003250550889884,8.525278725247047
202,2.1,30,3,174.73963133640552,175.07350308641975,-0.33603180476689287,-0.8795679709856878,21.79603463452432,8.465526456641921
203,2.1,30,4,174.91013824884791,175.1455324074074,-0.0383546702133455,-1.00107642912241,17.568002491884865,5.662433162052083
204,2.1,30,5,174.36497695852532,174.51037037037037,-0.09864705392159331,-1.4939756894857277,17.502025520991268,6.276832432995448
